sensorspeed,units,gravity,Accuracy
1.362,4.465,9.495,5
1.226,4.484,9.318,5
0.979,4.487,9.225,5
0.692,4.503,9.251,5
0.357,4.496,9.423,5
0.033,4.51,9.792,5
-0.274,4.575,10.288,5
-0.576,4.664,10.846,5
-0.892,4.747,11.389,5
-1.184,4.783,11.803,5
-1.345,4.795,12.112,5
-1.536,4.743,12.373,5
-1.665,4.656,12.498,5
-1.752,4.506,12.596,5
-1.867,4.326,12.754,5
-1.936,4.173,12.869,5
-1.926,3.969,12.917,5
-1.864,3.814,12.897,5
-1.766,3.701,12.838,5
-1.536,3.596,12.648,6
-1.261,3.558,12.397,5
-0.916,3.558,12.028,5
-0.562,3.565,11.533,5
-0.215,3.637,11.028,5
0.029,3.699,10.482,5
0.335,3.747,10.039,5
0.591,3.79,9.565,5
0.821,3.888,9.059,5
0.934,3.984,8.619,5
1.044,4.022,8.188,5
1.075,4.058,7.688,5
1.101,4.125,7.245,5
1.173,4.113,7.051,5
1.235,4.082,6.871,5
1.223,4.017,6.768,5
1.226,3.917,6.79,5
1.202,3.85,6.957,5
1.14,3.821,7.259,5
1.063,3.823,7.709,5
0.927,3.785,8.21,5
0.807,3.792,8.664,5
0.699,3.775,9.124,5
0.575,3.778,9.665,5
0.407,3.723,10.324,6
0.268,3.704,10.987,5
0.072,3.615,11.607,5
-0.076,3.524,12.201,5
-0.174,3.354,12.684,5
-0.248,3.208,13.07,5
-0.262,2.99,13.199,5
-0.224,2.815,13.036,5
-0.131,2.629,12.703,5
-0.049,2.425,12.107,5
0.067,2.334,11.36,5
0.203,2.234,10.484,5
0.34,2.207,9.622,5
0.464,2.325,8.834,5
0.63,2.396,8.152,5
0.699,2.447,7.41,5
0.785,2.49,6.754,5
0.888,2.475,6.263,5
0.984,2.451,5.923,5
1.037,2.392,5.665,5
1.006,2.401,5.574,5
0.998,2.408,5.686,5
0.984,2.454,5.985,5
0.986,2.545,6.45,5
0.96,2.633,6.9,6
1.013,2.767,7.214,5
1.073,2.904,7.551,5
1.077,2.957,7.894,5
1.02,3.095,8.181,5
0.795,3.232,8.487,5
0.505,3.342,8.669,5
0.175,3.51,8.763,5
-0.109,3.605,8.686,5
-0.353,3.658,8.487,5
-0.533,3.684,8.171,5
-0.538,3.687,7.853,5
-0.432,3.661,7.606,5
-0.387,3.61,7.46,5
-0.363,3.598,7.407,5
-0.363,3.526,7.374,5
-0.301,3.452,7.384,5
-0.219,3.368,7.522,5
-0.095,3.242,7.783,5
0.101,3.091,8.174,5
0.239,3.081,8.466,5
0.347,3,8.81,5
0.397,2.949,9.186,5
0.421,3.007,9.519,5
0.407,3.103,9.792,6
0.347,3.225,10.005,5
0.239,3.373,10.082,5
0.079,3.531,10.089,5
-0.071,3.677,9.969,5
-0.224,3.823,9.675,5
-0.396,4.003,9.316,5
-0.507,4.161,8.873,5
-0.571,4.326,8.447,5
-0.576,4.451,8.121,5
-0.555,4.616,7.757,5
-0.526,4.683,7.422,5
-0.449,4.721,7.111,5
-0.298,4.807,6.85,5
-0.195,4.817,6.761,5
-0.052,4.815,6.732,5
0.074,4.771,6.857,5
0.172,4.678,7.173,5
0.249,4.568,7.585,5
0.278,4.4,8.126,5
0.299,4.173,8.712,5
0.302,3.955,9.239,5
0.338,3.761,9.756,5
0.431,3.543,10.302,5
0.654,3.452,10.913,6
0.967,3.5,11.451,5
1.226,3.73,11.722,5
1.353,4.041,11.858,5
1.42,4.386,11.657,5
1.427,4.704,11.305,5
1.362,4.879,10.829,5
1.209,4.927,10.379,5
1.029,4.91,9.885,5
0.737,4.843,9.237,5
0.433,4.762,8.686,5
0.093,4.613,8.198,5
-0.25,4.522,7.738,5
-0.552,4.367,7.436,5
-0.902,4.168,7.443,5
-1.179,3.886,7.745,5
-1.357,3.663,8.198,5
-1.522,3.483,8.878,5
-1.577,3.431,9.775,5
-1.424,3.342,10.767,5
-1.227,3.318,11.557,5
-1.017,3.323,12.174,5
-0.715,3.287,12.67,5
-0.394,3.321,12.919,5
-0.131,3.373,12.917,6
0.081,3.39,12.593,5
0.302,3.421,12.033,5
0.56,3.433,11.188,5
0.804,3.447,10.271,5
0.986,3.507,9.483,5
1.034,3.589,8.837,5
0.903,3.716,8.231,5
0.737,3.893,7.671,5
0.553,4.051,7.163,5
0.412,4.216,6.775,5
0.302,4.367,6.455,5
0.223,4.503,6.172,5
0.132,4.582,6.019,5
0.031,4.609,5.961,5
-0.049,4.64,5.988,5
-0.138,4.592,6.155,5
-0.248,4.52,6.354,5
-0.365,4.431,6.622,5
-0.452,4.257,6.969,5
-0.468,4.072,7.295,5
-0.48,3.905,7.623,5
-0.42,3.761,7.949,5
-0.301,3.613,8.296,5
-0.162,3.51,8.595,6
0.012,3.419,8.935,5
0.117,3.258,9.162,5
0.203,3.191,9.404,5
0.249,3.146,9.601,5
0.311,3.074,9.754,5
0.381,3.028,9.723,5
0.359,3.072,9.586,5
0.393,3.129,9.332,5
0.388,3.27,9.071,5
0.438,3.407,8.777,5
0.491,3.558,8.526,5
0.503,3.665,8.32,5
0.469,3.754,8.133,5
0.469,3.852,7.953,5
0.472,3.929,7.728,5
0.46,3.979,7.465,5
0.417,4.048,7.305,5
0.443,4.115,7.144,5
0.474,4.159,6.988,5
0.546,4.214,6.866,5
0.634,4.283,6.807,5
0.675,4.285,6.804,5
0.733,4.283,6.833,5
0.809,4.276,6.986,6
0.903,4.226,7.154,5
1.039,4.168,7.417,5
1.101,4.118,7.692,5
1.199,4.084,7.946,5
1.238,4.07,8.245,5
1.266,3.993,8.535,5
1.264,3.931,8.734,5
1.168,3.919,8.87,5
1.077,3.917,9.004,5
0.948,3.924,9.15,5
0.814,3.941,9.146,5
0.699,3.924,9.194,5
0.627,3.989,9.232,5
0.642,4.039,9.335,5
0.666,4.039,9.483,5
0.658,4.058,9.617,5
0.62,4.125,9.603,5
0.603,4.125,9.512,5
0.522,4.163,9.428,5
0.433,4.218,9.194,5
0.366,4.288,9.045,5
0.266,4.381,8.822,5
0.163,4.496,8.516,6
0.072,4.649,8.212,5
-0.021,4.779,8.004,5
-0.08,4.97,7.798,5
-0.164,5.09,7.671,5
-0.193,5.195,7.609,5
-0.241,5.305,7.633,5
-0.353,5.444,7.757,5
-0.485,5.554,8.063,5
-0.72,5.65,8.523,5
-1.057,5.743,9.076,5
-1.476,5.925,9.747,5
-2.001,6.172,10.427,5
-2.546,6.459,11.085,5
-3.167,6.852,11.662,5
-3.66,7.17,12.069,5
-3.976,7.417,12.273,5
-4.036,7.52,12.237,5
-3.758,7.508,11.925,5
-3.21,7.422,11.336,5
-2.532,7.223,10.585,5
-1.852,6.933,9.859,5
-1.134,6.555,9.117,5
-0.286,6.16,8.413,5
0.565,5.844,7.937,6
1.25,5.59,7.554,5
1.839,5.37,7.307,5
2.452,5.245,7.235,5
2.978,5.21,7.269,5
3.345,5.255,7.439,5
3.531,5.317,7.673,5
3.582,5.372,7.922,5
3.474,5.42,8.243,5
3.254,5.377,8.667,5
2.859,5.236,9.124,5
2.456,5.001,9.646,5
2.088,4.68,10.087,5
1.764,4.388,10.376,5
1.573,4.103,10.644,5
1.594,3.809,11.037,5
1.628,3.608,11.437,5
1.662,3.469,11.526,5
1.671,3.404,11.54,5
1.717,3.431,11.435,5
1.75,3.505,11.157,5
1.824,3.625,10.786,5
1.863,3.799,10.216,5
1.906,4.077,9.478,5
1.982,4.381,8.765,6
2.085,4.642,8.085,5
2.26,4.841,7.386,5
2.38,5.037,6.72,5
2.509,5.159,6.225,5
2.583,5.26,5.856,5
2.655,5.372,5.588,5
2.614,5.432,5.485,5
2.523,5.506,5.569,5
2.399,5.533,5.777,5
2.301,5.483,6.136,5
2.181,5.401,6.572,5
2.081,5.315,6.924,5
1.887,5.214,7.233,5
1.611,5.157,7.443,5
1.31,5.154,7.63,5
1.063,5.126,7.941,5
0.857,5.059,8.351,5
0.603,4.97,8.688,5
0.455,4.86,9.083,5
0.376,4.673,9.505,5
0.397,4.482,9.921,5
0.431,4.245,10.362,5
0.393,4.041,10.807,6
0.39,3.85,11.193,5
0.429,3.632,11.518,5
0.529,3.373,11.746,5
0.601,3.143,11.978,5
0.67,2.964,12.287,5
0.642,2.873,12.39,5
0.51,2.736,12.38,5
0.311,2.578,12.225,5
0.11,2.413,11.971,5
-0.061,2.248,11.64,5
-0.138,2.095,11.272,5
-0.097,2.011,10.783,5
-0.057,1.949,10.288,5
0.124,1.956,9.732,5
0.333,2.03,9.122,5
0.524,2.138,8.526,5
0.682,2.305,7.908,5
0.802,2.451,7.305,5
0.9,2.6,6.761,5
0.943,2.758,6.38,5
1.008,2.878,6.16,5
1.106,2.969,5.949,5
1.14,3.05,5.741,5
1.166,3.198,5.626,6
1.204,3.256,5.571,5
1.391,3.196,5.418,5
1.566,3.232,5.308,5
1.496,3.325,5.289,5
1.269,3.376,5.499,5
1.07,3.383,5.753,5
0.984,3.457,5.911,5
1.008,3.452,6.057,5
1.092,3.445,6.16,5
1.101,3.426,6.191,5
1.077,3.421,6.227,5
0.948,3.44,6.239,5
0.783,3.538,6.287,5
0.654,3.608,6.268,5
0.654,3.656,6.21,5
0.661,3.701,6.148,5
0.603,3.754,6.062,5
0.63,3.816,6.036,5
0.694,3.905,6.038,5
0.831,3.965,5.997,5
0.938,4.058,5.952,5
1.049,4.106,5.921,5
1.12,4.202,5.957,6
1.171,4.271,6.05,5
1.195,4.352,6.225,5
1.255,4.46,6.347,5
1.324,4.525,6.38,5
1.381,4.57,6.364,5
1.389,4.549,6.27,5
1.35,4.513,6.139,5
1.319,4.503,6.079,5
1.379,4.465,6.062,5
1.41,4.503,6.031,5
1.436,4.556,6.081,5
1.47,4.597,6.299,5
1.482,4.695,6.629,5
1.484,4.812,7.135,5
1.499,4.977,7.695,5
1.563,5.135,8.32,5
1.642,5.322,8.889,5
1.635,5.473,9.395,5
1.537,5.581,9.857,5
1.425,5.629,10.247,5
1.226,5.669,10.477,5
0.982,5.715,10.628,5
0.697,5.832,10.599,5
0.476,5.969,10.453,6
0.273,6.16,10.223,5
0.024,6.359,9.857,5
-0.152,6.517,9.507,5
-0.337,6.646,9.148,5
-0.511,6.668,8.77,5
-0.619,6.651,8.471,5
-0.619,6.517,8.344,5
-0.569,6.354,8.391,5
-0.578,6.115,8.638,5
-0.588,5.791,8.945,5
-0.578,5.506,9.239,5
-0.581,5.253,9.62,5
-0.667,5.087,10.041,5
-0.76,4.975,10.417,5
-0.763,4.937,10.709,5
-0.713,4.956,10.939,5
-0.631,4.925,11.123,5
-0.588,4.848,11.13,5
-0.602,4.831,10.982,5
-0.653,4.824,10.781,5
-0.636,4.774,10.527,5
-0.559,4.75,10.166,5
-0.454,4.702,9.684,5
-0.38,4.697,9.222,6
-0.322,4.75,8.87,5
-0.246,4.87,8.648,5
-0.09,5.052,8.569,5
0.074,5.21,8.645,5
0.215,5.363,8.818,5
0.433,5.432,8.889,5
0.642,5.449,8.837,5
0.79,5.425,8.753,5
0.919,5.348,8.629,5
1.046,5.281,8.528,5
1.144,5.164,8.43,5
1.293,5.028,8.394,5
1.477,4.925,8.253,5
1.537,4.829,8.164,5
1.53,4.779,8.128,5
1.532,4.702,8.109,5
1.525,4.668,8.145,5
1.477,4.637,8.32,5
1.422,4.613,8.559,5
1.417,4.534,8.885,5
1.334,4.463,9.194,5
1.298,4.4,9.471,5
1.243,4.307,9.682,5
1.147,4.271,9.852,6
1.089,4.254,10.082,5
1.041,4.245,10.168,5
1.034,4.285,10.182,5
1.13,4.362,10.13,5
1.173,4.439,9.931,5
1.168,4.549,9.589,5
1.18,4.68,9.191,5
1.235,4.819,8.722,5
1.298,4.973,8.236,5
1.362,5.121,7.769,5
1.367,5.31,7.338,5
1.348,5.571,7.02,5
1.427,5.763,6.783,5
1.554,5.964,6.692,5
1.614,6.174,6.608,5
1.623,6.342,6.577,5
1.604,6.502,6.692,5
1.676,6.586,6.883,5
1.793,6.67,6.974,5
1.832,6.727,7.206,5
1.726,6.763,7.597,5
1.738,6.804,8.068,5
1.815,6.845,8.619,5
2.033,6.847,9.028,5
2.241,6.838,9.313,6
2.394,6.83,9.569,5
2.385,6.78,9.708,5
2.361,6.73,9.704,5
2.186,6.646,9.529,5
1.949,6.548,9.146,5
1.633,6.392,8.6,5
1.317,6.323,7.92,5
1.132,6.294,7.247,5
1.106,6.299,6.751,5
1.204,6.323,6.462,5
1.367,6.383,6.457,5
1.597,6.452,6.814,5
1.781,6.557,7.388,5
1.911,6.555,8.159,5
1.98,6.447,8.93,5
2.006,6.198,9.787,5
2.049,5.875,10.685,5
2.037,5.53,11.461,5
1.894,5.217,11.913,5
1.662,5.025,12.337,5
1.422,4.946,12.601,5
1.156,4.903,12.61,5
0.9,4.946,12.464,6
0.572,5.032,12.244,5
0.16,5.19,11.952,5
-0.322,5.394,11.619,5
-0.835,5.672,11.298,5
-1.34,5.913,10.975,5
-1.74,6.158,10.735,5
-1.986,6.33,10.434,5
-2.089,6.483,10.046,5
-2.077,6.567,9.67,5
-1.84,6.536,9.273,5
-1.517,6.368,8.861,5
-1.067,6.105,8.641,5
-0.509,5.825,8.585,5
0.053,5.442,8.609,5
0.603,5.126,8.631,5
1.144,4.877,8.669,5
1.571,4.738,8.712,5
1.834,4.704,8.71,5
2.069,4.64,8.71,5
2.124,4.635,8.787,5
2.095,4.649,8.856,5
1.889,4.589,9.057,5
1.645,4.532,9.337,5
1.372,4.501,9.718,6
1.07,4.467,10.051,5
0.85,4.532,10.415,5
0.656,4.618,10.647,5
0.474,4.724,10.771,5
0.285,4.786,10.755,5
0.146,4.865,10.632,5
0.074,4.939,10.465,5
0.091,5.008,10.285,5
0.184,5.121,10.032,5
0.333,5.241,9.816,5
0.44,5.327,9.639,5
0.594,5.399,9.443,5
0.752,5.427,9.191,5
0.903,5.451,8.925,5
1.082,5.502,8.65,5
1.231,5.521,8.442,5
1.401,5.475,8.26,5
1.843,5.334,8.195,5
1.987,5.226,8.044,5
1.944,5.2,7.791,5
1.93,5.166,7.683,5
1.824,5.176,7.659,5
1.748,5.217,7.63,5
1.626,5.255,7.601,6
1.513,5.277,7.52,5
1.408,5.269,7.439,5
1.252,5.274,7.374,5
1.132,5.248,7.285,5
1.029,5.2,7.182,5
0.809,5.176,7.187,5
0.62,5.078,7.202,5
0.491,5.042,7.245,5
0.299,5.016,7.223,5
0.139,4.951,7.187,5
0.005,4.877,7.091,5
-0.126,4.769,6.977,5
-0.215,4.661,6.9,5
-0.193,4.527,6.826,5
-0.128,4.403,6.807,5
-0.028,4.278,6.79,5
0.091,4.233,6.816,5
0.273,4.211,6.79,5
0.412,4.178,6.732,5
0.589,4.235,6.603,5
0.735,4.328,6.409,5
0.833,4.424,6.146,5
0.965,4.561,5.925,5
0.986,4.652,5.717,6
1.037,4.759,5.542,5
1.073,4.841,5.293,5
1.097,4.894,5.138,5
1.192,4.968,5.116,5
1.214,4.999,5.167,5
1.204,4.965,5.174,5
1.202,4.999,5.195,5
1.185,4.97,5.305,5
1.166,4.925,5.313,5
1.147,4.889,5.382,5
1.104,4.865,5.427,5
1.017,4.872,5.485,5
0.955,4.865,5.559,5
0.859,4.815,5.657,5
0.819,4.824,5.767,5
0.864,4.798,6.036,5
0.96,4.738,6.359,5
1.065,4.733,6.601,5
1.183,4.75,6.902,5
1.255,4.791,7.24,5
1.389,4.824,7.407,5
1.487,4.822,7.676,5
1.575,4.85,7.786,5
1.767,4.834,7.74,6
2.006,4.879,7.625,5
2.188,4.889,7.319,5
2.291,4.834,6.924,5
2.567,4.676,6.553,5
2.653,4.664,6.124,5
2.557,4.755,5.755,5
2.16,4.965,5.566,5
1.583,5.219,5.583,5
0.886,5.545,5.667,5
0.084,5.894,5.854,5
-0.504,6.27,6.036,5
-0.914,6.62,6.251,5
-1.1,6.907,6.481,5
-1.194,7.079,6.787,5
-1.218,7.111,7.185,5
-1.064,7.02,7.407,5
-0.899,6.806,8.011,5
-0.456,6.586,8.411,5
0.232,6.261,8.475,5
1.006,5.873,8.557,5
1.554,5.559,8.626,5
1.915,5.255,8.6,5
2.215,5.075,8.53,5
2.471,4.996,8.494,6
2.61,5.006,8.447,5
2.727,5.097,8.382,5
2.648,5.241,8.38,5
2.382,5.473,8.49,5
1.927,5.722,8.664,5
1.544,6.04,8.961,5
1.214,6.299,9.268,5
0.821,6.617,9.601,5
0.306,6.9,9.986,5
-0.253,7.178,10.249,5
-0.758,7.427,10.532,5
-1.318,7.625,10.723,5
-1.773,7.745,10.858,5
-2.154,7.829,10.944,5
-2.398,7.855,10.972,5
-2.544,7.75,10.927,5
-2.714,7.479,10.927,5
-2.824,7.044,11.004,5
-2.853,6.529,11.116,5
-2.807,5.952,11.255,5
-2.551,5.303,11.365,5
-2.199,4.779,11.353,5
-1.835,4.307,11.221,6
-1.457,3.945,11.023,5
-1.115,3.651,10.726,5
-0.76,3.426,10.292,5
-0.459,3.328,9.799,5
-0.174,3.304,9.299,5
0.084,3.304,8.935,5
0.251,3.366,8.729,5
0.335,3.483,8.59,5
0.395,3.584,8.425,5
0.338,3.711,8.375,5
0.299,3.811,8.174,5
0.302,3.895,7.996,5
0.328,3.989,7.91,5
0.369,4.094,7.941,5
0.395,4.18,8.159,5
0.417,4.29,8.49,5
0.45,4.429,8.82,5
0.496,4.498,9.048,5
0.493,4.467,9.004,5
0.476,4.41,8.851,5
0.479,4.285,8.59,5
0.464,4.168,8.301,5
0.558,4.046,8.008,5
0.625,3.895,7.721,6
0.601,3.759,7.47,5
0.579,3.632,7.309,5
0.632,3.486,7.204,5
0.658,3.402,7.087,5
0.773,3.412,7.084,5
0.836,3.407,7.163,5
0.836,3.464,7.278,5
0.819,3.524,7.446,5
0.768,3.596,7.573,5
0.711,3.704,7.716,5
0.618,3.828,7.764,5
0.56,3.917,7.788,5
0.531,3.967,7.815,5
0.5,4.103,7.841,5
0.529,4.211,7.764,5
0.512,4.317,7.668,5
0.424,4.41,7.625,5
0.436,4.487,7.558,5
0.512,4.594,7.498,5
0.706,4.613,7.398,5
0.915,4.609,7.216,5
1.137,4.582,6.991,5
1.319,4.561,6.84,6
1.513,4.52,6.749,5
1.635,4.522,6.716,5
1.733,4.537,6.756,5
1.925,4.503,6.735,5
2.023,4.525,6.651,5
2.215,4.534,6.608,5
2.368,4.604,6.579,5
2.406,4.688,6.541,5
2.382,4.771,6.479,5
2.389,4.767,6.469,5
2.373,4.728,6.474,5
2.325,4.712,6.639,5
2.246,4.726,6.838,5
2.164,4.786,7.077,5
2.057,4.894,7.252,5
1.934,5.004,7.41,5
1.822,5.047,7.467,5
1.733,5.087,7.455,5
1.685,5.075,7.412,5
1.65,5.114,7.384,5
1.63,5.107,7.384,5
1.592,5.049,7.515,5
1.599,5.02,7.647,5
1.647,5.004,7.795,6
1.817,4.925,7.939,5
1.963,4.822,8.066,5
2.097,4.685,8.243,5
2.215,4.554,8.439,5
2.356,4.372,8.569,5
2.497,4.235,8.777,5
2.643,4.149,9.016,5
2.741,4.103,9.306,5
2.818,4.091,9.668,5
2.825,4.072,9.962,5
2.863,4.12,10.091,5
2.962,4.226,10.13,5
2.976,4.36,10.199,5
2.897,4.498,10.283,5
2.686,4.647,10.266,5
2.418,4.745,10.3,5
2.26,4.781,10.364,5
2.119,4.834,10.544,5
2.143,4.932,10.721,5
2.38,5.272,10.831,5
2.473,5.839,10.941,5
2.246,6.443,10.958,5
1.839,6.84,10.917,5
1.544,7.022,10.774,6
1.456,6.962,10.527,5
1.441,6.768,10.237,5
1.434,6.464,9.914,5
1.446,6.182,9.677,5
1.508,5.904,9.474,5
1.592,5.667,9.316,5
1.664,5.437,9.268,5
1.743,5.183,9.318,5
1.769,4.949,9.488,5
1.8,4.656,9.78,5
1.848,4.348,10.17,5
1.925,4.012,10.515,5
2.006,3.795,10.855,5
2.104,3.608,11.209,5
2.152,3.464,11.415,5
2.241,3.404,11.494,5
2.32,3.292,11.43,5
2.483,3.249,11.157,5
2.66,3.258,10.86,5
2.734,3.309,10.625,5
2.753,3.342,10.386,5
2.741,3.373,10.221,5
2.691,3.467,9.933,6
2.564,3.538,9.622,5
2.449,3.634,9.423,5
2.301,3.763,9.16,5
2.207,3.929,8.861,5
2.102,4.089,8.619,5
2.004,4.297,8.396,5
1.949,4.448,8.243,5
1.827,4.568,8.085,5
1.721,4.692,7.982,5
1.638,4.728,7.922,5
1.542,4.762,7.891,5
1.458,4.783,7.932,5
1.381,4.738,7.961,5
1.312,4.707,7.941,5
1.199,4.616,7.982,5
1.166,4.546,8.044,5
1.171,4.436,8.143,5
1.154,4.238,8.269,5
1.089,4.003,8.351,5
1.049,3.79,8.573,5
1.077,3.553,8.815,5
1.053,3.335,9.026,5
1.065,3.189,9.232,5
1.073,3.095,9.359,6
1.053,3.019,9.435,5
1.01,2.969,9.476,5
0.979,2.957,9.466,5
0.974,2.937,9.364,5
0.924,2.906,9.105,5
0.864,2.914,8.837,5
0.833,2.921,8.456,5
0.819,2.964,8.135,5
0.79,3.04,7.762,5
0.761,3.153,7.362,5
0.752,3.265,6.893,5
0.766,3.404,6.481,5
0.807,3.603,6.072,5
0.826,3.749,5.703,5
0.85,3.866,5.394,5
0.852,3.893,5.15,5
0.881,3.924,4.906,5
0.843,3.91,4.728,5
0.852,3.921,4.657,5
0.79,3.9,4.609,5
0.776,3.917,4.573,5
0.795,3.948,4.511,5
0.709,3.977,4.681,5
0.658,4.029,4.932,6
0.625,4.053,5.121,5
0.668,4.068,5.425,5
0.723,3.96,5.866,5
0.725,3.838,6.347,5
0.613,3.711,6.795,5
0.457,3.57,7.223,5
0.304,3.491,7.637,5
0.124,3.261,8.02,5
-0.145,3.117,8.506,5
-0.339,3.081,8.966,5
-0.48,3.074,9.316,5
-0.653,3.112,9.555,5
-0.741,3.124,9.897,5
-0.748,3.122,10.094,5
-0.76,3.143,10.23,5
-0.887,3.136,10.403,5
-1.086,3.172,10.597,5
-1.301,3.282,10.652,5
-1.407,3.438,10.592,5
-1.414,3.637,10.376,5
-1.416,3.89,10.115,5
-1.424,4.036,9.814,5
-1.433,4.151,9.634,6
-1.373,4.254,9.598,5
-1.297,4.336,9.692,5
-1.237,4.374,9.89,5
-1.146,4.446,10.07,5
-0.885,4.448,10.113,5
-0.684,4.384,10.113,5
-0.555,4.34,10.067,5
-0.437,4.278,9.874,5
-0.341,4.175,9.739,5
-0.212,4.103,9.577,5
-0.09,3.993,9.414,5
0.019,3.893,9.203,5
0.041,3.78,9.095,5
0.024,3.74,9.098,5
-0.001,3.713,9.117,5
0,3.807,9.253,5
0.017,3.893,9.45,5
0.156,4.015,9.613,5
0.443,4.223,9.658,5
0.8,4.408,9.656,5
1.056,4.606,9.522,5
1.223,4.738,9.306,5
1.276,4.759,9.138,5
1.214,4.656,9.009,5
1.099,4.515,8.959,6
0.996,4.302,9.071,5
0.931,4.068,9.306,5
0.922,3.957,9.593,5
0.821,3.965,9.902,5
0.646,4.075,10.199,5
0.354,4.194,10.594,5
-0.076,4.259,10.929,5
-0.346,4.254,11.26,5
-0.645,4.139,11.554,5
-0.904,3.96,11.734,5
-1.064,3.732,11.753,5
-1.163,3.45,11.712,5
-1.27,3.129,11.588,5
-1.325,2.861,11.351,5
-1.299,2.574,11.018,5
-1.017,2.365,10.786,5
-0.66,2.258,10.508,5
-0.284,2.2,10.221,5
0.055,2.222,9.955,5
0.357,2.327,9.665,5
0.596,2.463,9.5,5
0.883,2.571,9.376,5
1.125,2.674,9.301,6
1.302,2.784,9.258,5
1.441,2.803,9.311,5
1.559,2.794,9.39,5
1.614,2.734,9.414,5
1.673,2.648,9.457,5
1.812,2.559,9.51,5
1.951,2.504,9.49,5
2.004,2.533,9.459,5
1.97,2.578,9.466,5
1.86,2.698,9.502,5
1.767,2.823,9.505,5
1.697,2.947,9.421,5
1.614,3.098,9.282,5
1.523,3.218,9.105,5
1.36,3.237,8.976,5
1.228,3.237,8.803,5
1.152,3.246,8.746,5
1.094,3.196,8.822,5
1.01,3.122,8.992,5
0.979,3.009,9.203,5
0.903,2.89,9.505,5
0.824,2.818,9.763,5
0.754,2.739,10.034,5
0.637,2.684,10.372,5
0.522,2.636,10.604,6
0.496,2.6,10.714,5
0.455,2.59,10.671,5
0.424,2.564,10.585,5
0.4,2.53,10.441,5
0.347,2.538,10.264,5
0.318,2.617,10.039,5
0.318,2.672,9.761,5
0.381,2.758,9.414,5
0.462,2.791,9.064,5
0.522,2.813,8.775,5
0.594,2.856,8.432,5
0.68,2.952,8.006,5
0.792,2.966,7.635,5
0.905,2.947,7.302,5
1.092,3.016,7.012,5
1.288,3.079,6.842,5
1.436,3.17,6.792,5
1.573,3.258,6.835,5
1.664,3.282,6.802,5
1.762,3.258,6.725,5
1.894,3.258,6.625,5
2.104,3.256,6.538,5
2.308,3.299,6.4,5
2.382,3.354,6.378,6
2.428,3.419,6.328,5
2.377,3.493,6.419,5
2.239,3.639,6.517,5
2.025,3.811,6.567,5
1.855,3.984,6.713,5
1.705,4.123,6.965,5
1.551,4.249,7.068,5
1.398,4.295,7.249,5
1.178,4.331,7.405,5
0.931,4.328,7.585,5
0.833,4.345,7.671,5
0.773,4.36,7.654,5
0.79,4.333,7.747,5
0.85,4.269,7.795,5
0.857,4.226,7.853,5
0.919,4.194,7.941,5
1.075,4.101,8.102,5
1.235,4.032,8.317,5
1.401,3.962,8.526,5
1.532,3.866,8.882,5
1.652,3.737,9.237,5
1.664,3.689,9.675,5
1.705,3.644,10.012,5
1.726,3.661,10.23,6
1.798,3.694,10.331,5
1.887,3.708,10.383,5
1.975,3.708,10.304,5
2.021,3.768,10.132,5
2.054,3.816,9.976,5
2.112,3.842,9.713,5
2.227,3.878,9.493,5
2.382,3.84,9.347,5
2.526,3.819,9.203,5
2.595,3.819,9.064,5
2.638,3.807,9.016,5
2.607,3.799,9.043,5
2.507,3.823,9.138,5
2.365,3.804,9.455,5
2.248,3.85,9.775,5
2.217,3.989,10.178,5
2.32,4.221,10.498,5
2.473,4.656,10.556,5
2.54,5.085,10.223,5
2.452,5.377,9.699,5
2.145,5.439,9.282,5
1.75,5.31,9.122,5
1.456,5.02,9.155,5
1.317,4.69,9.397,6
1.216,4.386,9.696,5
1.199,4.089,10.015,5
1.247,3.761,10.345,5
1.405,3.392,10.812,5
1.501,2.966,11.542,5
1.475,2.557,12.318,5
1.559,2.114,12.917,5
1.709,1.57,13.438,5
1.817,1.135,13.901,5
1.913,0.84,14.195,5
1.992,0.615,14.207,5
2.028,0.505,14.066,5
1.978,0.507,13.752,5
1.944,0.507,13.321,5
2.057,0.622,12.737,5
2.272,0.756,12.059,5
2.392,0.972,11.516,5
2.466,1.194,10.91,5
2.516,1.408,10.283,5
2.526,1.738,9.723,5
2.581,2.035,9.088,5
2.66,2.279,8.54,5
2.703,2.528,8.14,5
2.681,2.712,7.752,6
2.629,2.866,7.396,5
2.547,3.038,7.214,5
2.425,3.191,7.075,5
2.353,3.313,7.123,5
2.332,3.488,7.166,5
2.387,3.737,7.182,5
2.521,4.024,7.228,5
2.519,4.228,7.328,5
2.464,4.238,7.367,5
2.401,4.192,7.331,5
2.2,4.101,7.369,5
1.93,3.993,7.546,5
1.688,3.95,7.628,5
1.422,3.91,7.616,5
1.01,3.852,7.645,5
0.594,3.773,7.805,5
0.225,3.67,8.157,5
-0.073,3.62,8.626,5
-0.284,3.529,9.364,5
-0.416,3.505,10.233,5
-0.504,3.514,11.133,5
-0.598,3.529,11.839,5
-0.713,3.543,12.316,5
-0.82,3.57,12.586,6
-0.78,3.471,12.514,5
-0.679,3.337,12.17,5
-0.624,3.268,11.616,5
-0.583,3.163,10.992,5
-0.514,3.081,10.381,5
-0.464,3.062,9.749,5
-0.452,3.079,9.081,5
-0.48,3.084,8.418,5
-0.452,3.103,7.894,5
