sensorspeed,units,gravity,Accuracy
0.821,0.086,9.799,5
0.8,0.079,9.785,5
0.804,0.076,9.766,5
0.783,0.103,9.787,5
0.804,0.124,9.799,5
0.785,0.06,9.775,5
0.824,0.079,9.785,5
0.821,0.119,9.727,5
0.802,0.1,9.795,6
0.785,0.105,9.797,5
0.804,0.079,9.773,5
0.838,0.084,9.737,5
0.795,0.105,9.747,5
0.814,0.088,9.802,5
0.824,0.086,9.775,5
0.78,0.091,9.83,5
0.764,0.093,9.79,5
0.804,0.124,9.787,5
0.773,0.108,9.761,5
0.795,0.091,9.775,5
0.797,0.1,9.763,5
0.809,0.122,9.806,5
0.824,0.11,9.795,5
0.797,0.088,9.771,5
0.802,0.045,9.838,5
0.79,0.086,9.795,5
0.812,0.081,9.816,5
0.814,0.076,9.771,5
0.814,0.098,9.763,5
0.778,0.103,9.771,5
0.809,0.069,9.811,5
0.804,0.11,9.806,5
0.768,0.067,9.773,5
0.802,0.088,9.79,6
0.824,0.091,9.718,5
0.824,0.091,9.783,5
0.785,0.105,9.744,5
0.833,0.072,9.771,5
0.812,0.079,9.826,5
0.814,0.05,9.811,5
0.783,0.115,9.773,5
0.804,0.093,9.787,5
0.795,0.086,9.785,5
0.785,0.074,9.749,5
0.768,0.112,9.771,5
0.802,0.103,9.768,5
0.809,0.105,9.802,5
0.773,0.062,9.826,5
0.788,0.084,9.797,5
0.804,0.1,9.735,5
0.78,0.088,9.768,5
0.785,0.076,9.78,5
0.788,0.067,9.787,5
0.797,0.096,9.783,5
0.821,0.086,9.759,5
0.833,0.084,9.78,5
0.816,0.086,9.79,5
0.812,0.081,9.799,6
0.792,0.093,9.773,5
0.852,0.081,9.814,5
0.802,0.088,9.795,5
0.79,0.093,9.797,5
0.773,0.112,9.795,5
0.797,0.079,9.773,5
0.8,0.11,9.761,5
0.768,0.108,9.787,5
0.816,0.076,9.778,5
0.783,0.112,9.783,5
0.807,0.119,9.795,5
0.804,0.096,9.78,5
0.778,0.093,9.814,5
0.778,0.11,9.778,5
0.792,0.084,9.759,5
0.814,0.096,9.778,5
0.812,0.081,9.756,5
0.812,0.105,9.768,5
0.78,0.079,9.778,5
0.812,0.067,9.792,5
0.79,0.096,9.739,5
0.836,0.093,9.754,5
0.807,0.093,9.787,5
0.792,0.081,9.835,5
0.785,0.129,9.751,6
0.797,0.086,9.732,5
0.795,0.086,9.742,5
0.785,0.088,9.821,5
0.821,0.108,9.756,5
0.79,0.086,9.768,5
0.802,0.105,9.799,5
0.778,0.081,9.802,5
0.821,0.074,9.778,5
0.809,0.108,9.749,5
0.804,0.1,9.744,5
0.792,0.096,9.766,5
0.79,0.064,9.84,5
0.804,0.112,9.799,5
0.828,0.103,9.806,5
0.804,0.1,9.821,5
0.776,0.067,9.768,5
0.79,0.057,9.761,5
0.768,0.11,9.787,5
0.788,0.117,9.795,5
0.761,0.096,9.759,5
0.792,0.076,9.763,5
0.778,0.11,9.768,5
0.792,0.1,9.761,5
0.812,0.088,9.751,5
0.783,0.074,9.766,6
0.814,0.112,9.768,5
0.812,0.105,9.785,5
0.85,0.084,9.747,5
0.788,0.096,9.756,5
0.819,0.072,9.778,5
0.788,0.108,9.761,5
0.807,0.067,9.761,5
0.79,0.093,9.763,5
0.776,0.096,9.804,5
0.797,0.115,9.761,5
0.795,0.105,9.775,5
0.814,0.117,9.783,5
0.79,0.119,9.754,5
0.771,0.124,9.806,5
0.807,0.096,9.761,5
0.809,0.076,9.773,5
0.797,0.084,9.756,5
0.812,0.062,9.78,5
0.776,0.093,9.795,5
0.778,0.079,9.792,5
0.828,0.081,9.78,5
0.816,0.084,9.802,5
0.773,0.088,9.783,5
0.788,0.072,9.636,6
0.824,0.091,9.419,5
0.764,0.088,9.646,5
0.816,0.096,9.51,5
0.812,0.108,10.132,5
0.8,0.081,10.486,5
0.788,0.105,9.866,5
0.783,0.11,9.632,5
0.778,0.117,9.622,5
0.776,0.088,9.723,5
0.78,0.096,9.897,5
0.788,0.105,9.823,5
0.814,0.093,9.881,5
0.768,0.103,9.991,5
0.833,0.06,9.921,5
0.821,0.081,9.768,5
0.795,0.131,9.665,5
0.795,0.1,9.62,5
0.821,0.096,9.72,5
0.816,0.103,9.816,5
0.79,0.079,9.742,5
0.797,0.112,9.622,5
0.785,0.086,9.67,5
0.79,0.108,9.897,5
0.795,0.088,9.909,6
0.821,0.088,9.821,5
0.778,0.1,9.723,5
0.795,0.079,9.677,5
0.807,0.086,9.72,5
0.797,0.079,9.761,5
0.814,0.117,9.814,5
0.838,0.086,9.833,5
0.824,0.134,9.826,5
0.809,0.117,9.742,5
0.814,0.108,9.766,5
0.795,0.076,9.787,5
0.816,0.088,9.747,5
0.795,0.108,9.756,5
0.804,0.1,9.792,5
0.821,0.079,9.771,5
0.776,0.026,9.799,5
0.792,0.122,9.783,5
0.814,0.103,9.809,5
0.812,0.076,9.78,5
0.792,0.086,9.761,5
0.795,0.079,9.749,5
0.776,0.074,9.806,5
0.809,0.076,9.783,5
0.821,0.086,9.756,6
0.778,0.048,9.795,5
0.78,0.103,9.78,5
0.795,0.131,9.761,5
0.8,0.124,9.797,5
0.778,0.06,9.787,5
0.812,0.098,9.802,5
0.812,0.103,9.787,5
0.84,0.084,9.773,5
0.778,0.103,9.768,5
0.788,0.074,9.785,5
0.804,0.072,9.751,5
0.802,0.081,9.795,5
0.807,0.117,9.761,5
0.828,0.108,9.78,5
0.816,0.117,9.795,5
0.79,0.079,9.759,5
0.831,0.079,9.771,5
0.795,0.098,9.792,5
0.809,0.108,9.78,5
0.804,0.117,9.759,5
0.804,0.088,9.742,5
0.795,0.079,9.744,5
0.819,0.076,9.79,5
0.812,0.105,9.783,6
0.785,0.088,9.778,5
0.819,0.11,9.802,5
0.807,0.091,9.787,5
0.821,0.081,9.783,5
0.788,0.074,9.778,5
0.807,0.06,9.785,5
0.797,0.081,9.773,5
0.797,0.067,9.778,5
0.768,0.096,9.766,5
0.792,0.067,9.759,5
0.785,0.076,9.775,5
0.809,0.088,9.778,5
0.821,0.115,9.79,5
0.797,0.096,9.783,5
0.826,0.088,9.78,5
0.785,0.098,9.751,5
0.8,0.108,9.768,5
0.785,0.127,9.759,5
0.8,0.091,9.804,5
0.809,0.088,9.773,5
0.831,0.062,9.804,5
0.809,0.108,9.811,5
0.785,0.098,9.739,5
0.79,0.112,9.795,5
0.783,0.11,9.78,6
0.812,0.098,9.78,5
0.821,0.088,9.744,5
0.814,0.067,9.768,5
0.812,0.1,9.766,5
0.821,0.103,9.795,5
0.795,0.093,9.766,5
0.797,0.055,9.792,5
0.824,0.088,9.785,5
0.821,0.093,9.768,5
0.838,0.103,9.766,5
0.826,0.072,9.747,5
0.831,0.062,9.78,5
0.785,0.108,9.775,5
0.828,0.081,9.78,5
0.785,0.093,9.742,5
0.788,0.088,9.778,5
0.771,0.117,9.797,5
0.792,0.069,9.78,5
0.797,0.098,9.771,5
0.773,0.098,9.775,5
0.795,0.081,9.783,5
0.788,0.088,9.806,5
0.824,0.119,9.747,5
0.804,0.1,9.747,6
0.826,0.096,9.792,5
0.783,0.093,9.778,5
0.838,0.117,9.797,5
0.833,0.129,9.773,5
0.797,0.091,9.742,5
0.802,0.067,9.761,5
0.797,0.074,9.768,5
0.814,0.1,9.797,5
0.778,0.108,9.771,5
0.821,0.091,9.785,5
0.776,0.088,9.78,5
0.795,0.072,9.78,5
0.814,0.108,9.766,5
0.816,0.096,9.79,5
0.797,0.093,9.811,5
0.785,0.05,9.806,5
0.814,0.05,9.79,5
0.783,0.086,9.768,5
0.804,0.103,9.773,5
0.795,0.096,9.747,5
0.831,0.119,9.809,5
0.824,0.081,9.785,5
0.816,0.119,9.773,5
0.821,0.088,9.754,5
0.795,0.069,9.768,6
0.812,0.117,9.737,5
0.785,0.074,9.768,5
0.809,0.081,9.773,5
0.783,0.081,9.778,5
0.826,0.091,9.826,5
0.778,0.096,9.785,5
0.771,0.088,9.754,5
0.804,0.091,9.785,5
0.79,0.091,9.771,5
0.804,0.103,9.78,5
0.785,0.088,9.787,5
0.814,0.122,9.773,5
0.797,0.1,9.79,5
0.802,0.117,9.797,5
0.821,0.088,9.811,5
0.84,0.091,9.759,5
0.797,0.11,9.778,5
0.826,0.086,9.79,5
0.809,0.084,9.783,5
0.814,0.081,9.792,5
0.816,0.103,9.79,5
0.8,0.079,9.775,5
0.809,0.069,9.756,5
0.809,0.11,9.751,6
0.792,0.127,9.771,5
0.812,0.081,9.799,5
0.804,0.11,9.795,5
0.78,0.103,9.775,5
0.821,0.074,9.768,5
0.816,0.081,9.754,5
0.802,0.108,9.78,5
0.79,0.1,9.778,5
0.768,0.091,9.797,5
0.824,0.096,9.701,5
0.831,0.1,9.799,5
0.855,0.091,9.811,5
0.8,0.093,9.79,5
0.804,0.096,9.804,5
0.795,0.112,9.775,5
0.828,0.1,9.759,5
0.795,0.074,9.766,5
0.797,0.091,9.809,5
0.802,0.127,9.771,5
0.809,0.081,9.783,5
0.802,0.088,9.754,5
0.804,0.072,9.763,5
0.816,0.1,9.806,5
0.8,0.134,9.802,6
0.819,0.076,9.785,5
0.802,0.084,9.818,5
0.819,0.103,9.773,5
0.824,0.11,9.756,5
0.812,0.088,9.775,5
0.754,0.096,9.783,5
0.759,0.098,9.785,5
0.802,0.103,9.747,5
0.814,0.1,9.754,5
0.816,0.131,9.814,5
0.8,0.1,9.771,5
0.84,0.115,9.783,5
0.826,0.096,9.795,5
0.8,0.086,9.814,5
0.783,0.1,9.783,5
0.826,0.105,9.785,5
0.78,0.098,9.756,5
0.809,0.105,9.792,5
0.824,0.086,9.773,5
0.816,0.088,9.761,5
0.8,0.081,9.768,5
0.783,0.081,9.754,5
0.821,0.079,9.804,5
0.812,0.091,9.775,6
0.826,0.069,9.795,5
0.814,0.096,9.783,5
0.785,0.091,9.806,5
0.792,0.091,9.778,5
0.764,0.098,9.773,5
0.802,0.091,9.783,5
0.807,0.108,9.785,5
0.792,0.1,9.783,5
0.78,0.115,9.759,5
0.802,0.074,9.811,5
0.792,0.1,9.778,5
0.78,0.079,9.778,5
0.814,0.119,9.785,5
0.809,0.093,9.79,5
0.797,0.122,9.775,5
0.814,0.081,9.761,5
0.826,0.098,9.783,5
0.828,0.112,9.785,5
0.826,0.112,9.773,5
0.802,0.091,9.809,5
0.828,0.091,9.787,5
0.797,0.103,9.759,5
0.814,0.093,9.73,5
0.821,0.081,9.34,6
0.778,0.098,9.613,5
0.814,0.158,9.51,5
0.831,0.069,9.902,5
0.757,0.048,10.556,5
0.776,0.079,10,5
0.807,0.124,9.567,5
0.768,0.129,9.572,5
0.792,0.079,9.675,5
0.802,0.064,9.854,5
0.819,0.088,9.864,5
0.785,0.146,9.828,5
0.778,0.115,10.015,5
0.8,0.079,9.996,5
0.788,0.072,9.864,5
0.807,0.143,9.701,5
0.812,0.093,9.68,5
0.812,0.062,9.756,5
0.788,0.074,9.797,5
0.824,0.11,9.778,5
0.833,0.108,9.751,5
0.8,0.084,9.742,5
0.797,0.084,9.641,5
0.773,0.084,9.668,5
0.807,0.098,9.668,6
0.812,0.096,9.799,5
0.84,0.086,9.823,5
0.816,0.072,9.869,5
0.78,0.088,9.85,5
0.788,0.096,9.778,5
0.804,0.1,9.735,5
0.804,0.122,9.718,5
0.795,0.127,9.735,5
0.795,0.115,9.804,5
0.831,0.098,9.878,5
0.831,0.131,9.79,5
0.807,0.086,9.771,5
0.8,0.088,9.756,5
0.785,0.122,9.735,5
0.776,0.096,9.799,5
0.792,0.127,9.771,5
0.816,0.108,9.771,5
0.8,0.11,9.783,5
0.802,0.1,9.833,5
0.79,0.098,9.773,5
0.804,0.048,9.775,5
0.795,0.103,9.761,5
0.783,0.086,9.759,5
0.785,0.115,9.79,5
0.78,0.129,9.806,6
0.788,0.131,9.821,5
0.764,0.096,9.835,5
0.783,0.076,9.792,5
0.778,0.139,9.759,5
0.804,0.11,9.771,5
0.816,0.096,9.79,5
0.807,0.098,9.79,5
0.788,0.122,9.785,5
0.788,0.069,9.792,5
0.819,0.1,9.773,5
0.778,0.064,9.766,5
0.795,0.086,9.806,5
0.807,0.088,9.799,5
0.845,0.086,9.783,5
0.795,0.096,9.768,5
0.802,0.072,9.83,5
0.8,0.11,9.804,5
0.812,0.093,9.756,5
0.816,0.079,9.744,5
0.783,0.057,9.778,5
0.797,0.096,9.759,5
0.809,0.103,9.739,5
0.826,0.098,9.775,5
0.778,0.091,9.783,6
0.802,0.081,9.778,5
0.809,0.108,9.749,5
0.804,0.093,9.78,5
0.797,0.096,9.778,5
0.812,0.055,9.787,5
0.795,0.069,9.804,5
0.766,0.1,9.759,5
0.816,0.096,9.763,5
0.783,0.1,9.792,5
0.792,0.081,9.818,5
0.773,0.115,9.804,5
0.804,0.062,9.785,5
0.795,0.088,9.795,5
0.814,0.096,9.759,5
0.792,0.134,9.778,5
0.78,0.11,9.773,5
0.816,0.108,9.773,5
0.783,0.081,9.797,5
0.776,0.093,9.79,5
0.79,0.091,9.792,5
0.843,0.115,9.799,5
0.807,0.131,9.78,5
0.807,0.076,9.792,5
0.802,0.086,9.79,6
0.785,0.091,9.768,5
0.785,0.131,9.739,5
0.797,0.115,9.809,5
0.814,0.119,9.806,5
0.809,0.091,9.761,5
0.812,0.122,9.79,5
0.814,0.122,9.79,5
0.809,0.096,9.783,5
0.809,0.091,9.811,5
0.816,0.11,9.78,5
0.795,0.117,9.761,5
0.804,0.069,9.806,5
0.824,0.112,9.785,5
0.831,0.093,9.785,5
0.812,0.079,9.766,5
0.826,0.072,9.766,5
0.807,0.115,9.79,5
0.792,0.086,9.742,5
0.814,0.091,9.785,5
0.792,0.122,9.751,5
0.797,0.091,9.761,5
0.768,0.108,9.744,5
0.783,0.076,9.79,5
0.802,0.1,9.818,6
0.788,0.084,9.773,5
0.79,0.1,9.759,5
0.792,0.055,9.806,5
0.816,0.064,9.783,5
0.778,0.093,9.792,5
0.802,0.084,9.783,5
0.79,0.088,9.749,5
0.802,0.098,9.773,5
0.809,0.11,9.778,5
0.814,0.084,9.749,5
0.804,0.098,9.761,5
0.804,0.081,9.811,5
0.814,0.076,9.821,5
0.816,0.115,9.751,5
0.812,0.112,9.802,5
0.749,0.103,9.785,5
0.807,0.091,9.804,5
0.797,0.079,9.773,5
0.819,0.091,9.768,5
0.797,0.117,9.785,5
0.795,0.076,9.797,5
0.792,0.1,9.751,5
0.8,0.11,9.756,5
0.783,0.112,9.763,6
0.78,0.088,9.747,5
0.804,0.096,9.775,5
0.783,0.11,9.78,5
0.788,0.084,9.775,5
0.802,0.117,9.744,5
0.783,0.091,9.797,5
0.785,0.086,9.79,5
0.809,0.093,9.775,5
0.826,0.139,9.799,5
0.788,0.084,9.751,5
0.807,0.093,9.775,5
0.826,0.093,9.802,5
0.821,0.103,9.804,5
0.788,0.096,9.756,5
0.85,0.062,9.787,5
0.778,0.1,9.773,5
0.816,0.067,9.797,5
0.816,0.096,9.802,5
0.792,0.088,9.795,5
0.816,0.115,9.792,5
0.807,0.091,9.775,5
0.814,0.1,9.787,5
0.802,0.096,9.79,5
0.831,0.096,9.823,5
0.785,0.098,9.787,6
0.831,0.1,9.809,5
0.807,0.096,9.773,5
0.809,0.091,9.795,5
0.812,0.115,9.783,5
0.79,0.076,9.778,5
0.812,0.115,9.773,5
0.788,0.088,9.773,5
0.797,0.098,9.802,5
0.792,0.057,9.795,5
0.807,0.105,9.797,5
0.771,0.098,9.785,5
0.819,0.067,9.809,5
0.812,0.088,9.785,5
0.79,0.093,9.787,5
0.807,0.119,9.771,5
0.845,0.055,9.766,5
0.819,0.088,9.768,5
0.783,0.086,9.795,5
0.802,0.1,9.797,5
0.819,0.091,9.802,5
0.821,0.105,9.792,5
0.802,0.079,9.792,5
0.831,0.091,9.809,5
0.79,0.108,9.79,5
0.828,0.105,9.78,6
0.807,0.1,9.773,5
0.812,0.079,9.828,5
0.802,0.076,9.799,5
0.821,0.098,9.806,5
0.812,0.112,9.778,5
0.802,0.11,9.795,5
0.812,0.141,9.799,5
0.788,0.096,9.759,5
0.807,0.079,9.785,5
0.795,0.1,9.787,5
0.778,0.093,9.778,5
0.788,0.093,9.759,5
0.785,0.098,9.756,5
0.804,0.084,9.744,5
0.797,0.079,9.783,5
0.804,0.093,9.763,5
0.802,0.093,9.804,5
0.812,0.088,9.775,5
0.804,0.117,9.725,5
0.804,0.074,9.768,5
0.795,0.103,9.787,5
0.816,0.074,9.768,5
0.828,0.115,9.739,5
0.809,0.093,9.821,6
0.821,0.091,9.84,5
0.804,0.1,9.79,5
0.826,0.108,9.759,5
0.797,0.091,9.711,5
0.821,0.098,9.778,5
0.788,0.086,9.842,5
0.802,0.062,9.83,5
0.788,0.124,9.756,5
0.788,0.098,9.732,5
0.776,0.124,9.783,5
0.797,0.081,9.78,5
0.795,0.1,9.795,5
0.816,0.081,9.797,5
0.812,0.081,9.787,5
0.797,0.074,9.747,5
0.821,0.064,9.804,5
0.802,0.067,9.797,5
0.848,0.074,9.759,5
0.8,0.105,9.799,5
0.812,0.096,9.804,5
0.819,0.093,9.787,5
0.824,0.086,9.797,5
0.788,0.103,9.792,6
0.788,0.1,9.802,5
0.819,0.098,9.792,5
0.816,0.086,9.739,5
0.831,0.117,9.785,5
0.797,0.108,9.816,5
0.802,0.076,9.79,5
0.802,0.112,9.759,5
0.795,0.11,9.771,5
0.797,0.079,9.766,5
0.79,0.1,9.79,5
0.79,0.084,9.792,5
0.802,0.11,9.505,5
0.79,0.096,9.603,5
0.831,0.124,9.466,5
0.821,0.115,9.701,5
0.745,0.1,10.424,5
0.797,0.057,10.12,5
0.773,0.064,9.775,5
0.807,0.124,9.622,5
0.783,0.127,9.562,5
0.79,0.06,9.763,5
0.804,0.088,9.787,5
0.812,0.112,9.756,5
0.814,0.136,9.883,6
0.79,0.076,9.929,5
0.84,0.086,9.874,5
0.836,0.103,9.716,5
0.792,0.096,9.73,5
0.766,0.1,9.787,5
0.795,0.067,9.821,5
0.804,0.119,9.835,5
0.797,0.084,9.845,5
0.802,0.103,9.924,5
0.747,0.129,9.938,5
0.807,0.112,9.909,5
0.764,0.103,9.814,5
0.797,0.079,9.692,5
0.785,0.096,9.615,5
0.814,0.076,9.634,5
0.819,0.112,9.589,5
0.776,0.117,9.589,5
0.776,0.103,9.677,5
0.749,0.103,9.895,5
0.804,0.122,10.032,5
0.821,0.105,9.885,5
0.826,0.122,9.749,5
0.785,0.112,9.672,5
0.804,0.112,9.675,6
0.824,0.091,9.708,5
0.831,0.093,9.785,5
0.8,0.158,9.835,5
0.79,0.112,9.885,5
0.831,0.122,9.862,5
0.814,0.079,9.761,5
0.816,0.105,9.689,5
0.795,0.108,9.672,5
0.831,0.086,9.754,5
0.833,0.098,9.783,5
0.831,0.098,9.83,5
0.819,0.103,9.814,5
0.824,0.062,9.83,5
0.804,0.086,9.78,5
0.814,0.105,9.732,5
0.809,0.11,9.735,5
0.776,0.091,9.73,5
0.78,0.1,9.778,5
0.764,0.098,9.804,5
0.773,0.112,9.84,5
0.795,0.127,9.768,5
0.802,0.081,9.795,5
0.792,0.105,9.795,5
0.8,0.076,9.797,5
0.771,0.093,9.739,6
0.766,0.067,9.799,5
0.771,0.122,9.756,5
0.778,0.098,9.802,5
0.821,0.1,9.83,5
0.814,0.103,9.754,5
0.814,0.067,9.797,5
0.783,0.093,9.79,5
0.857,0.093,9.814,5
0.824,0.122,9.773,5
0.795,0.081,9.759,5
0.816,0.124,9.778,5
0.831,0.084,9.783,5
0.848,0.069,9.814,5
0.807,0.072,9.773,5
0.85,0.076,9.806,5
0.809,0.115,9.768,5
0.831,0.115,9.806,5
0.802,0.093,9.797,5
0.812,0.088,9.809,5
0.814,0.105,9.79,5
0.768,0.076,9.778,5
0.788,0.124,9.783,5
0.78,0.084,9.785,5
0.802,0.086,9.804,5
0.773,0.088,9.821,6
0.821,0.098,9.816,5
0.804,0.081,9.751,5
0.809,0.081,9.787,5
0.792,0.141,9.79,5
0.814,0.098,9.814,5
0.807,0.084,9.756,5
0.812,0.067,9.778,5
0.836,0.139,9.821,5
0.807,0.088,9.78,5
0.804,0.11,9.775,5
0.84,0.096,9.787,5
0.809,0.084,9.806,5
0.812,0.103,9.792,5
0.816,0.081,9.799,5
0.802,0.086,9.783,5
0.826,0.074,9.766,5
0.79,0.091,9.795,5
0.824,0.105,9.795,5
0.826,0.1,9.809,5
0.807,0.098,9.821,5
0.797,0.079,9.773,5
0.773,0.072,9.737,5
0.807,0.098,9.787,5
0.795,0.079,9.754,6
0.807,0.079,9.759,5
0.8,0.096,9.763,5
0.814,0.103,9.799,5
0.79,0.098,9.783,5
0.816,0.079,9.785,5
0.807,0.108,9.778,5
0.821,0.076,9.806,5
0.797,0.096,9.795,5
0.792,0.079,9.783,5
0.821,0.069,9.78,5
0.804,0.084,9.818,5
0.795,0.105,9.795,5
0.773,0.096,9.759,5
0.833,0.11,9.792,5
0.809,0.074,9.761,5
0.785,0.076,9.766,5
0.79,0.112,9.773,5
0.8,0.117,9.797,5
0.833,0.079,9.792,5
0.826,0.081,9.766,5
0.804,0.11,9.775,5
0.79,0.098,9.775,5
0.833,0.105,9.735,5
0.814,0.108,9.747,6
0.838,0.091,9.835,5
0.826,0.076,9.787,5
0.821,0.081,9.754,5
0.804,0.1,9.751,5
0.788,0.096,9.723,5
0.776,0.093,9.754,5
0.778,0.091,9.754,5
0.812,0.108,9.754,5
0.809,0.115,9.761,5
0.812,0.096,9.814,5
0.788,0.119,9.792,5
0.826,0.093,9.783,5
0.795,0.117,9.783,5
0.833,0.1,9.771,5
0.795,0.105,9.773,5
0.79,0.076,9.79,5
0.802,0.084,9.792,5
0.79,0.098,9.795,5
0.845,0.091,9.759,5
0.8,0.105,9.771,5
0.8,0.067,9.828,5
0.788,0.098,9.826,5
0.814,0.11,9.811,5
0.816,0.139,9.797,5
0.778,0.098,9.821,6
0.809,0.088,9.771,5
0.84,0.124,9.792,5
0.821,0.115,9.78,5
0.819,0.11,9.78,5
0.8,0.103,9.818,5
0.807,0.11,9.742,5
0.814,0.079,9.751,5
0.776,0.11,9.783,5
0.778,0.062,9.816,5
0.79,0.091,9.792,5
0.814,0.086,9.761,5
0.809,0.11,9.775,5
0.785,0.084,9.79,5
0.792,0.096,9.783,5
0.8,0.096,9.771,5
0.809,0.119,9.79,5
0.795,0.084,9.766,5
0.833,0.1,9.79,5
0.833,0.112,9.756,5
0.838,0.079,9.775,5
0.828,0.098,9.761,5
0.788,0.103,9.756,5
0.79,0.081,9.792,5
0.812,0.1,9.809,6
0.826,0.074,9.797,5
0.788,0.076,9.766,5
0.8,0.081,9.771,5
0.804,0.115,9.744,5
0.812,0.091,9.804,5
0.766,0.091,9.751,5
0.788,0.081,9.775,5
0.812,0.117,9.742,5
0.792,0.088,9.775,5
0.795,0.119,9.78,5
0.761,0.131,9.763,5
0.792,0.081,9.802,5
0.795,0.079,9.783,5
0.802,0.1,9.761,5
0.79,0.105,9.727,5
0.802,0.129,9.766,5
0.792,0.105,9.814,5
0.797,0.067,9.773,5
0.804,0.103,9.744,5
0.795,0.079,9.785,5
0.807,0.108,9.759,5
0.773,0.079,9.785,5
0.826,0.079,9.78,6
0.814,0.11,9.778,5
0.814,0.108,9.816,5
0.78,0.081,9.778,5
0.792,0.081,9.747,5
0.778,0.11,9.766,5
0.778,0.088,9.761,5
0.788,0.11,9.744,5
0.79,0.081,9.83,5
0.778,0.117,9.814,5
0.807,0.103,9.783,5
0.816,0.081,9.751,5
0.788,0.103,9.763,5
0.807,0.057,9.744,5
0.807,0.086,9.804,5
0.821,0.105,9.816,5
0.814,0.115,9.759,5
0.819,0.112,9.79,5
0.802,0.112,9.79,5
0.792,0.081,9.792,5
0.812,0.108,9.804,5
0.802,0.108,9.785,5
0.836,0.093,9.766,5
0.778,0.105,9.739,5
0.807,0.091,9.773,5
0.804,0.108,9.785,6
0.84,0.079,9.78,5
0.773,0.091,9.747,5
0.812,0.091,9.79,5
0.804,0.103,9.78,5
0.795,0.084,9.802,5
0.814,0.076,9.785,5
0.788,0.103,9.771,5
0.785,0.117,9.79,5
0.792,0.098,9.778,5
0.824,0.079,9.763,5
0.807,0.096,9.763,5
0.816,0.134,9.763,5
0.821,0.088,9.761,5
0.85,0.057,9.775,5
0.776,0.103,9.768,5
0.785,0.096,9.749,5
0.783,0.103,9.768,5
0.792,0.096,9.763,5
0.807,0.103,9.759,5
0.795,0.11,9.792,5
0.816,0.084,9.79,5
0.792,0.124,9.761,5
0.812,0.108,9.778,5
0.78,0.103,9.802,5
0.833,0.076,9.804,6
0.824,0.1,9.78,5
0.812,0.103,9.778,5
0.8,0.093,9.768,5
0.79,0.096,9.787,5
0.814,0.096,9.802,5
0.78,0.096,9.785,5
0.814,0.11,9.79,5
0.792,0.105,9.787,5
0.79,0.062,9.814,5
0.797,0.1,9.804,5
0.809,0.055,9.802,5
0.795,0.067,9.804,5
0.778,0.084,9.787,5
0.795,0.11,9.821,5
0.771,0.103,9.799,5
0.816,0.081,9.802,5
0.768,0.081,9.773,5
0.8,0.069,9.795,5
0.802,0.096,9.766,5
0.792,0.093,9.771,5
0.814,0.112,9.785,5
0.819,0.086,9.778,5
0.795,0.103,9.785,5
0.814,0.11,9.768,5
0.804,0.119,9.775,6
0.807,0.1,9.79,5
0.795,0.079,9.802,5
0.792,0.074,9.778,5
0.812,0.084,9.811,5
0.804,0.084,9.792,5
0.804,0.098,9.78,5
0.78,0.131,9.795,5
0.802,0.1,9.775,5
0.78,0.098,9.775,5
0.773,0.115,9.763,5
0.764,0.1,9.799,5
0.812,0.112,9.823,5
0.812,0.108,9.771,5
0.776,0.088,9.759,5
0.79,0.103,9.759,5
0.792,0.115,9.78,5
0.819,0.088,9.814,5
0.838,0.122,9.739,5
0.797,0.052,9.761,5
0.804,0.081,9.763,5
0.79,0.1,9.78,5
0.833,0.108,9.78,5
0.807,0.079,9.756,5
0.859,0.091,9.783,6
0.788,0.112,9.771,5
0.807,0.117,9.795,5
0.8,0.084,9.797,5
0.812,0.1,9.761,5
0.802,0.093,9.768,5
0.797,0.067,9.792,5
0.809,0.115,9.821,5
0.792,0.069,9.768,5
0.79,0.076,9.754,5
0.8,0.084,9.747,5
0.802,0.074,9.783,5
0.804,0.086,9.739,5
0.792,0.093,9.761,5
0.783,0.108,9.806,5
0.79,0.086,9.756,5
0.776,0.091,9.756,5
0.78,0.108,9.771,5
0.79,0.091,9.799,5
0.785,0.076,9.768,5
0.804,0.072,9.713,5
0.809,0.096,9.524,5
0.785,0.117,9.723,5
0.797,0.151,9.586,5
0.797,0.108,10.132,5
0.792,0.06,10.331,6
0.788,0.084,9.747,5
0.795,0.146,9.512,5
0.807,0.122,9.522,5
0.812,0.091,9.744,5
0.788,0.06,9.96,5
0.812,0.103,9.895,5
0.807,0.117,9.828,5
0.807,0.091,9.888,5
0.785,0.122,9.854,5
0.816,0.076,9.79,5
0.79,0.112,9.716,5
0.79,0.076,9.775,5
0.804,0.084,9.821,5
0.807,0.088,9.907,5
0.821,0.103,9.871,5
0.78,0.112,9.773,5
0.814,0.096,9.79,5
0.821,0.074,9.792,5
0.812,0.079,9.737,5
0.819,0.096,9.744,5
0.821,0.064,9.775,5
0.757,0.086,9.675,5
0.804,0.057,9.615,5
0.836,0.112,9.668,6
0.797,0.115,9.857,5
0.795,0.105,9.909,5
0.78,0.079,9.85,5
0.8,0.098,9.773,5
0.778,0.086,9.708,5
0.795,0.084,9.739,5
0.8,0.105,9.739,5
0.78,0.064,9.792,5
0.809,0.134,9.773,5
0.843,0.117,9.85,5
0.807,0.112,9.818,5
0.788,0.103,9.795,5
0.797,0.103,9.756,5
0.821,0.093,9.723,5
0.831,0.079,9.761,5
0.824,0.105,9.78,5
