sensorspeed,units,gravity,Accuracy
0.828,0.076,9.775,5
0.792,0.1,9.754,6
0.809,0.064,9.809,5
0.797,0.067,9.802,5
0.821,0.057,9.792,5
0.819,0.081,9.701,5
0.857,0.048,9.763,5
0.836,0.076,9.756,5
0.843,0.072,9.809,5
0.819,0.084,9.773,5
0.807,0.062,9.773,5
0.864,0.079,9.775,5
0.821,0.084,9.79,5
0.852,0.084,9.809,5
0.819,0.074,9.799,5
0.85,0.076,9.773,5
0.831,0.119,9.747,5
0.807,0.06,9.811,5
0.795,0.074,9.811,5
0.807,0.057,9.768,5
0.814,0.074,9.759,5
0.773,0.074,9.749,5
0.807,0.086,9.761,5
0.785,0.076,9.775,5
0.809,0.091,9.759,5
0.802,0.093,9.747,6
0.812,0.074,9.802,5
0.804,0.074,9.799,5
0.831,0.072,9.792,5
0.828,0.091,9.754,5
0.838,0.036,9.739,5
0.862,0.064,9.79,5
0.816,0.048,9.83,5
0.852,0.057,9.747,5
0.859,0.084,9.761,5
0.862,0.098,9.809,5
0.826,0.093,9.78,5
0.845,0.067,9.826,5
0.816,0.103,9.806,5
0.852,0.072,9.739,5
0.838,0.05,9.79,5
0.795,0.04,9.787,5
0.819,0.074,9.795,5
0.812,0.072,9.79,5
0.836,0.096,9.778,5
0.807,0.096,9.766,5
0.843,0.079,9.804,5
0.848,0.076,9.778,5
0.824,0.081,9.799,5
0.812,0.093,9.775,6
0.807,0.093,9.811,5
0.819,0.088,9.771,5
0.812,0.055,9.747,5
0.816,0.076,9.766,5
0.804,0.048,9.787,5
0.812,0.057,9.78,5
0.802,0.086,9.749,5
0.802,0.057,9.749,5
0.802,0.06,9.797,5
0.821,0.06,9.845,5
0.807,0.091,9.747,5
0.838,0.055,9.766,5
0.831,0.091,9.773,5
0.869,0.086,9.814,5
0.871,0.079,9.804,5
0.836,0.096,9.773,5
0.867,0.091,9.751,5
0.836,0.108,9.771,5
0.855,0.055,9.783,5
0.826,0.081,9.795,5
0.867,0.072,9.809,5
0.869,0.081,9.768,5
0.807,0.086,9.775,5
0.809,0.093,9.783,6
0.836,0.086,9.751,5
0.812,0.062,9.766,5
0.79,0.091,9.773,5
0.802,0.057,9.751,5
0.8,0.086,9.783,5
0.816,0.081,9.783,5
0.792,0.055,9.78,5
0.814,0.069,9.766,5
0.814,0.079,9.783,5
0.795,0.081,9.806,5
0.802,0.067,9.78,5
0.819,0.072,9.759,5
0.838,0.081,9.783,5
0.795,0.052,9.787,5
0.852,0.081,9.802,5
0.845,0.057,9.744,5
0.869,0.069,9.797,5
0.833,0.091,9.799,5
0.819,0.086,9.79,5
0.828,0.064,9.79,5
0.857,0.064,9.797,5
0.838,0.093,9.795,5
0.821,0.043,9.747,5
0.816,0.098,9.799,5
0.843,0.072,9.775,6
0.845,0.088,9.771,5
0.816,0.067,9.78,5
0.819,0.048,9.842,5
0.814,0.11,9.79,5
0.826,0.108,9.84,5
0.819,0.103,9.766,5
0.826,0.084,9.768,5
0.795,0.052,9.771,5
0.785,0.055,9.766,5
0.828,0.055,9.78,5
0.792,0.045,9.771,5
0.828,0.074,9.802,5
0.812,0.1,9.773,5
0.838,0.052,9.768,5
0.8,0.076,9.773,5
0.797,0.048,9.763,5
0.816,0.081,9.759,5
0.831,0.045,9.797,5
0.819,0.048,9.763,5
0.807,0.067,9.763,5
0.824,0.062,9.787,5
0.812,0.076,9.792,5
0.814,0.069,9.785,5
0.821,0.086,9.773,6
0.838,0.057,9.763,5
0.821,0.043,9.744,5
0.802,0.05,9.766,5
0.819,0.093,9.756,5
0.852,0.079,9.83,5
0.816,0.06,9.823,5
0.802,0.045,9.778,5
0.84,0.067,9.799,5
0.867,0.074,9.785,5
0.874,0.057,9.816,5
0.84,0.064,9.806,5
0.848,0.062,9.773,5
0.85,0.088,9.747,5
0.828,0.067,9.756,5
0.821,0.086,9.818,5
0.824,0.074,9.828,5
0.809,0.079,9.778,5
0.819,0.06,9.739,5
0.869,0.064,9.811,5
0.797,0.096,9.792,5
0.816,0.072,9.787,5
0.79,0.067,9.768,5
0.809,0.017,9.751,5
0.833,0.043,9.744,5
0.821,0.057,9.797,6
0.833,0.1,9.799,5
0.85,0.067,9.826,5
0.85,0.072,9.802,5
0.833,0.105,9.727,5
0.824,0.079,9.708,5
0.833,0.086,9.785,5
0.848,0.057,9.854,5
0.845,0.045,9.814,5
0.838,0.074,9.778,5
0.826,0.079,9.792,5
0.845,0.086,9.79,5
0.831,0.079,9.759,5
0.84,0.081,9.775,5
0.812,0.108,9.802,5
0.833,0.074,9.744,5
0.876,0.057,9.809,5
0.826,0.093,9.84,5
0.809,0.055,9.811,5
0.814,0.105,9.751,5
0.804,0.081,9.785,5
0.828,0.088,9.792,5
0.812,0.038,9.797,5
0.814,0.079,9.785,6
0.828,0.067,9.754,5
0.876,0.112,9.739,5
0.826,0.098,9.773,5
0.84,0.081,9.792,5
0.807,0.074,9.773,5
0.843,0.06,9.775,5
0.824,0.096,9.747,5
0.84,0.072,9.749,5
0.831,0.062,9.792,5
0.845,0.091,9.823,5
0.807,0.072,9.778,5
0.797,0.072,9.763,5
0.814,0.084,9.797,5
0.836,0.081,9.778,5
0.848,0.052,9.79,5
0.816,0.091,9.773,5
0.816,0.062,9.806,5
0.773,0.048,9.799,5
0.809,0.05,9.775,5
0.816,0.096,9.73,5
0.814,0.076,9.783,5
0.807,0.108,9.806,5
0.8,0.069,9.785,5
0.828,0.079,9.787,5
0.833,0.081,9.751,6
0.859,0.074,9.737,5
0.833,0.086,9.747,5
0.848,0.088,9.778,5
0.826,0.103,9.795,5
0.84,0.038,9.775,5
0.852,0.052,9.802,5
0.836,0.062,9.804,5
0.852,0.079,9.775,5
0.871,0.052,9.739,5
0.888,0.055,9.775,5
0.828,0.084,9.775,5
0.819,0.084,9.797,5
0.824,0.072,9.773,5
0.855,0.079,9.773,5
0.814,0.081,9.768,5
0.824,0.043,9.768,5
0.826,0.055,9.761,5
0.778,0.074,9.768,5
0.807,0.084,9.787,5
0.792,0.062,9.783,5
0.792,0.091,9.78,5
0.783,0.091,9.754,5
0.819,0.079,9.768,5
0.788,0.055,9.768,6
0.783,0.067,9.814,5
0.797,0.098,9.766,5
0.78,0.057,9.804,5
0.826,0.045,9.792,5
0.852,0.086,9.751,5
0.838,0.103,9.799,5
0.85,0.084,9.783,5
0.883,0.088,9.79,5
0.848,0.076,9.754,5
0.864,0.076,9.826,5
0.871,0.1,9.771,5
0.869,0.086,9.775,5
0.859,0.105,9.787,5
0.845,0.052,9.826,5
0.864,0.057,9.756,5
0.84,0.067,9.744,5
0.831,0.084,9.759,5
0.804,0.067,9.735,5
0.812,0.084,9.809,5
0.819,0.084,9.768,5
0.807,0.093,9.778,5
0.797,0.108,9.751,5
0.783,0.05,9.787,5
0.785,0.084,9.797,5
0.824,0.074,9.792,6
0.824,0.091,9.783,5
0.795,0.074,9.787,5
0.785,0.1,9.792,5
0.826,0.088,9.823,5
0.843,0.081,9.775,5
0.804,0.074,9.727,5
0.819,0.084,9.785,5
0.838,0.06,9.749,5
0.838,0.06,9.754,5
0.848,0.093,9.766,5
0.869,0.055,9.761,5
0.824,0.103,9.816,5
0.8,0.093,9.828,5
0.828,0.093,9.799,5
0.802,0.088,9.749,5
0.833,0.088,9.792,5
0.816,0.06,9.797,5
0.84,0.074,9.759,5
0.802,0.072,9.79,5
0.804,0.026,9.785,5
0.788,0.076,9.73,5
0.819,0.072,9.811,5
0.84,0.084,9.806,5
0.826,0.074,9.773,6
0.859,0.105,9.778,5
0.819,0.076,9.826,5
0.838,0.043,9.811,5
0.831,0.076,9.78,5
0.824,0.072,9.768,5
0.816,0.05,9.756,5
0.831,0.076,9.797,5
0.807,0.091,9.79,5
0.807,0.086,9.775,5
0.819,0.088,9.754,5
0.773,0.05,9.802,5
0.802,0.067,9.797,5
0.824,0.072,9.739,5
0.84,0.064,9.73,5
0.814,0.088,9.802,5
0.8,0.1,9.766,5
0.802,0.074,9.737,5
0.833,0.081,9.79,5
0.838,0.112,9.742,5
0.824,0.064,9.771,5
0.812,0.088,9.804,5
0.828,0.096,9.792,5
0.85,0.074,9.799,5
0.852,0.029,9.799,6
0.828,0.036,9.775,5
0.816,0.131,9.754,5
0.848,0.079,9.759,5
0.831,0.084,9.737,5
0.85,0.076,9.771,5
0.85,0.086,9.795,5
0.833,0.06,9.783,5
0.819,0.086,9.761,5
0.831,0.033,9.799,5
0.838,0.081,9.814,5
0.819,0.108,9.799,5
0.831,0.088,9.811,5
0.812,0.096,9.783,5
0.867,0.088,9.814,5
0.821,0.088,9.744,5
0.812,0.084,9.768,5
0.824,0.088,9.735,5
0.812,0.088,9.821,5
0.807,0.091,9.806,5
0.79,0.064,9.756,5
0.819,0.084,9.754,5
0.788,0.1,9.771,5
0.836,0.093,9.799,5
0.826,0.072,9.761,6
0.797,0.06,9.795,5
0.819,0.045,9.806,5
0.84,0.057,9.816,5
0.797,0.084,9.785,5
0.833,0.084,9.799,5
0.855,0.079,9.785,5
0.84,0.098,9.792,5
0.859,0.084,9.783,5
0.826,0.048,9.761,5
0.821,0.052,9.783,5
0.802,0.067,9.768,5
0.857,0.079,9.744,5
0.814,0.103,9.744,5
0.843,0.057,9.783,5
0.845,0.103,9.775,5
0.836,0.098,9.749,5
0.862,0.084,9.773,5
0.812,0.04,9.761,5
0.831,0.079,9.816,5
0.826,0.052,9.787,5
0.809,0.098,9.756,5
0.802,0.096,9.739,5
0.814,0.067,9.792,5
0.848,0.067,9.797,6
0.816,0.072,9.809,5
0.821,0.069,9.778,5
0.788,0.06,9.771,5
0.814,0.067,9.759,5
0.79,0.069,9.763,5
0.819,0.076,9.759,5
0.804,0.091,9.771,5
0.831,0.096,9.826,5
0.814,0.093,9.785,5
0.819,0.074,9.799,5
0.826,0.084,9.754,5
0.816,0.1,9.804,5
0.826,0.079,9.775,5
0.816,0.076,9.768,5
0.838,0.079,9.747,5
0.859,0.103,9.799,5
0.859,0.103,9.802,5
0.836,0.103,9.809,5
0.862,0.069,9.804,5
0.828,0.1,9.759,5
0.836,0.091,9.795,5
0.826,0.091,9.766,5
0.828,0.069,9.79,5
0.809,0.112,9.735,6
0.843,0.081,9.795,5
0.814,0.076,9.771,5
0.809,0.084,9.797,5
0.821,0.074,9.802,5
0.792,0.069,9.727,5
0.79,0.064,9.754,5
0.814,0.076,9.785,5
0.821,0.086,9.797,5
0.833,0.079,9.787,5
0.824,0.064,9.771,5
0.809,0.088,9.759,5
0.785,0.072,9.754,5
0.816,0.074,9.792,5
0.838,0.06,9.792,5
0.819,0.064,9.759,5
0.816,0.036,9.771,5
0.843,0.105,9.785,5
0.828,0.091,9.756,5
0.848,0.043,9.775,5
0.826,0.057,9.771,5
0.826,0.055,9.78,5
0.802,0.084,9.778,5
0.833,0.096,9.792,5
0.864,0.096,9.775,5
0.812,0.064,9.797,6
0.833,0.074,9.833,5
0.859,0.064,9.763,5
0.857,0.081,9.771,5
0.857,0.086,9.799,5
0.848,0.076,9.804,5
0.84,0.112,9.773,5
0.85,0.093,9.771,5
0.828,0.067,9.773,5
0.836,0.076,9.775,5
0.836,0.074,9.742,5
0.8,0.072,9.783,5
0.845,0.036,9.809,5
0.812,0.086,9.778,5
0.812,0.057,9.761,5
0.792,0.093,9.706,5
0.855,0.086,9.771,5
0.816,0.076,9.79,5
0.795,0.062,9.79,5
0.831,0.072,9.79,5
0.833,0.05,9.792,5
0.831,0.1,9.742,5
0.843,0.108,9.747,5
0.812,0.05,9.783,6
0.778,0.076,9.802,5
0.821,0.088,9.792,5
0.807,0.11,9.766,5
0.788,0.069,9.778,5
0.816,0.064,9.763,5
0.84,0.086,9.799,5
0.833,0.11,9.775,5
0.824,0.076,9.744,5
0.836,0.103,9.797,5
0.833,0.079,9.759,5
0.826,0.081,9.811,5
0.792,0.064,9.778,5
0.862,0.052,9.785,5
0.824,0.086,9.783,5
0.838,0.081,9.756,5
0.824,0.072,9.787,5
0.845,0.048,9.792,5
0.836,0.062,9.785,5
0.809,0.093,9.773,5
0.816,0.096,9.783,5
0.812,0.112,9.766,5
0.838,0.069,9.761,5
0.833,0.084,9.78,5
0.824,0.088,9.804,5
0.802,0.098,9.775,6
0.804,0.067,9.787,5
0.848,0.052,9.78,5
0.812,0.043,9.816,5
0.85,0.074,9.744,5
0.831,0.072,9.787,5
0.831,0.088,9.787,5
0.836,0.086,9.792,5
0.845,0.076,9.775,5
0.78,0.057,9.768,5
0.816,0.067,9.763,5
0.8,0.086,9.785,5
0.821,0.033,9.79,5
0.843,0.074,9.795,5
0.84,0.079,9.787,5
0.833,0.084,9.732,5
0.85,0.086,9.759,5
0.833,0.036,9.816,5
0.852,0.096,9.754,5
0.84,0.074,9.739,5
0.79,0.062,9.773,5
0.843,0.043,9.787,5
0.821,0.103,9.799,5
0.84,0.093,9.785,5
0.802,0.067,9.768,6
0.804,0.069,9.783,5
0.812,0.069,9.775,5
0.79,0.048,9.759,5
0.826,0.033,9.792,5
0.816,0.081,9.754,5
0.804,0.084,9.771,5
0.797,0.069,9.785,5
0.848,0.084,9.797,5
0.852,0.115,9.797,5
0.814,0.067,9.761,5
0.831,0.069,9.768,5
0.833,0.086,9.761,5
0.876,0.084,9.792,5
0.819,0.079,9.792,5
0.836,0.06,9.804,5
0.828,0.086,9.799,5
0.855,0.05,9.806,5
0.812,0.074,9.737,5
0.852,0.052,9.739,5
0.836,0.06,9.742,5
0.821,0.074,9.806,5
0.828,0.108,9.773,5
0.831,0.093,9.835,5
0.836,0.074,9.797,6
0.79,0.086,9.761,5
0.826,0.064,9.766,5
0.824,0.06,9.739,5
0.843,0.086,9.775,5
0.807,0.081,9.763,5
0.809,0.088,9.811,5
0.816,0.108,9.787,5
0.819,0.084,9.759,5
0.852,0.064,9.783,5
0.8,0.067,9.773,5
0.78,0.072,9.761,5
0.788,0.088,9.732,5
0.828,0.084,9.775,5
0.802,0.079,9.79,5
0.845,0.088,9.838,5
0.819,0.103,9.806,5
0.836,0.069,9.761,5
0.836,0.045,9.768,5
0.819,0.026,9.751,5
0.807,0.06,9.778,5
0.867,0.105,9.799,5
0.857,0.079,9.797,5
0.831,0.091,9.761,5
0.824,0.093,9.811,5
0.843,0.088,9.771,6
0.855,0.079,9.751,5
0.828,0.086,9.756,5
0.84,0.031,9.783,5
0.824,0.093,9.766,5
0.855,0.096,9.756,5
0.84,0.093,9.802,5
0.819,0.048,9.79,5
0.816,0.076,9.78,5
0.814,0.079,9.775,5
0.831,0.096,9.775,5
0.792,0.064,9.742,5
0.828,0.04,9.804,5
0.8,0.081,9.771,5
0.826,0.064,9.737,5
0.838,0.086,9.763,5
0.838,0.072,9.804,5
0.809,0.079,9.785,5
0.812,0.052,9.785,5
0.869,0.108,9.754,5
0.816,0.098,9.751,5
0.809,0.06,9.792,5
0.833,0.086,9.792,5
0.855,0.1,9.756,5
0.838,0.081,9.749,6
0.826,0.033,9.773,5
0.836,0.076,9.797,5
0.859,0.06,9.814,5
0.816,0.086,9.744,5
0.828,0.103,9.768,5
0.85,0.062,9.795,5
0.795,0.072,9.792,5
0.812,0.079,9.811,5
0.836,0.1,9.759,5
0.838,0.067,9.763,5
0.812,0.045,9.792,5
0.814,0.069,9.799,5
0.807,0.05,9.761,5
0.816,0.052,9.787,5
0.845,0.1,9.78,5
0.812,0.064,9.783,5
0.821,0.081,9.787,5
0.807,0.105,9.763,5
0.797,0.057,9.785,5
0.802,0.067,9.804,5
0.828,0.069,9.811,5
0.84,0.096,9.761,5
0.831,0.055,9.799,5
0.816,0.079,9.785,6
0.814,0.043,9.79,5
0.814,0.06,9.799,5
0.816,0.081,9.766,5
0.862,0.112,9.754,5
0.848,0.072,9.79,5
0.857,0.069,9.773,5
0.802,0.093,9.778,5
0.824,0.064,9.778,5
0.84,0.072,9.742,5
0.84,0.036,9.761,5
0.819,0.074,9.787,5
0.824,0.1,9.766,5
0.826,0.079,9.806,5
0.816,0.069,9.771,5
0.84,0.055,9.78,5
0.826,0.067,9.806,5
0.828,0.057,9.783,5
0.804,0.119,9.771,5
0.807,0.064,9.826,5
0.836,0.076,9.787,5
0.809,0.048,9.787,5
0.831,0.069,9.763,5
0.802,0.043,9.802,5
0.821,0.074,9.797,6
0.812,0.079,9.773,5
0.821,0.093,9.783,5
0.819,0.081,9.785,5
0.819,0.062,9.811,5
0.816,0.086,9.797,5
0.845,0.067,9.814,5
0.828,0.076,9.754,5
0.821,0.048,9.795,5
0.816,0.064,9.811,5
0.831,0.079,9.768,5
0.855,0.064,9.749,5
0.836,0.088,9.744,5
0.843,0.072,9.811,5
0.819,0.072,9.763,5
0.838,0.076,9.787,5
0.848,0.096,9.763,5
0.859,0.055,9.78,5
0.824,0.052,9.78,5
0.764,0.05,9.804,5
0.816,0.091,9.79,5
0.855,0.081,9.79,5
0.804,0.057,9.792,5
0.783,0.064,9.725,5
0.824,0.069,9.79,6
0.824,0.091,9.78,5
0.816,0.076,9.818,5
0.816,0.067,9.821,5
0.816,0.052,9.804,5
0.819,0.091,9.783,5
0.831,0.064,9.775,5
0.783,0.122,9.773,5
0.814,0.105,9.773,5
0.852,0.1,9.806,5
0.831,0.069,9.828,5
0.855,0.091,9.763,5
0.864,0.081,9.797,5
0.843,0.072,9.802,5
0.836,0.081,9.747,5
0.855,0.057,9.809,5
0.857,0.064,9.768,5
0.824,0.067,9.751,5
0.85,0.045,9.79,5
0.84,0.074,9.778,5
0.826,0.086,9.768,5
0.809,0.1,9.802,5
0.826,0.076,9.845,5
0.824,0.081,9.742,5
0.833,0.081,9.766,5
0.795,0.062,9.778,6
0.788,0.031,9.79,5
0.826,0.084,9.775,5
0.819,0.079,9.778,5
0.802,0.076,9.751,5
0.807,0.067,9.79,5
0.831,0.091,9.79,5
0.788,0.086,9.787,5
0.831,0.06,9.802,5
0.828,0.074,9.773,5
0.816,0.048,9.816,5
0.797,0.081,9.818,5
0.845,0.084,9.78,5
0.821,0.079,9.766,5
0.814,0.048,9.795,5
0.828,0.069,9.787,5
0.826,0.072,9.775,5
0.859,0.098,9.775,5
0.816,0.1,9.754,5
0.848,0.096,9.778,5
0.816,0.084,9.754,5
0.862,0.055,9.766,5
0.895,0.1,9.775,5
0.864,0.069,9.811,5
0.836,0.074,9.821,6
0.824,0.033,9.771,5
0.843,0.05,9.778,5
0.828,0.074,9.775,5
0.804,0.096,9.785,5
0.819,0.076,9.775,5
0.814,0.074,9.809,5
0.824,0.098,9.775,5
0.816,0.06,9.797,5
0.807,0.072,9.783,5
0.804,0.052,9.79,5
0.814,0.079,9.799,5
0.816,0.079,9.775,5
0.816,0.036,9.795,5
0.812,0.057,9.773,5
0.809,0.088,9.766,5
0.802,0.105,9.785,5
0.814,0.1,9.759,5
0.821,0.103,9.771,5
0.812,0.062,9.826,5
0.821,0.074,9.766,5
0.809,0.084,9.783,5
0.819,0.084,9.773,5
0.785,0.072,9.799,5
0.821,0.055,9.79,6
0.821,0.06,9.778,5
0.84,0.081,9.795,5
0.845,0.05,9.775,5
0.848,0.081,9.751,5
0.819,0.119,9.747,5
0.826,0.069,9.744,5
0.802,0.072,9.804,5
0.816,0.045,9.823,5
0.831,0.076,9.778,5
0.828,0.067,9.787,5
0.85,0.093,9.802,5
0.816,0.048,9.804,5
0.833,0.06,9.828,5
0.824,0.1,9.79,5
0.831,0.093,9.763,5
0.816,0.096,9.766,5
0.814,0.055,9.792,5
0.833,0.079,9.792,5
0.819,0.074,9.761,5
0.809,0.079,9.742,5
0.8,0.069,9.78,5
0.812,0.081,9.795,5
0.819,0.086,9.799,5
0.852,0.088,9.792,6
0.855,0.067,9.785,5
0.85,0.057,9.809,5
0.797,0.093,9.799,5
0.862,0.06,9.823,5
0.843,0.088,9.771,5
0.812,0.043,9.778,5
0.831,0.067,9.763,5
0.807,0.055,9.773,5
0.824,0.067,9.799,5
0.816,0.069,9.778,5
0.812,0.103,9.756,5
0.785,0.093,9.768,5
0.831,0.081,9.771,5
0.819,0.069,9.744,5
0.864,0.067,9.783,5
0.845,0.064,9.766,5
0.802,0.05,9.797,5
0.824,0.076,9.763,5
0.833,0.103,9.756,5
0.828,0.05,9.783,5
0.8,0.072,9.795,5
0.857,0.069,9.823,5
0.816,0.084,9.763,5
0.859,0.088,9.792,6
0.812,0.06,9.806,5
0.785,0.031,9.787,5
0.807,0.088,9.795,5
0.833,0.091,9.778,5
0.819,0.091,9.78,5
0.802,0.088,9.783,5
0.824,0.088,9.78,5
0.857,0.074,9.761,5
0.843,0.067,9.778,5
0.826,0.076,9.778,5
0.821,0.091,9.826,5
0.828,0.088,9.783,5
0.836,0.06,9.766,5
0.824,0.067,9.771,5
0.785,0.052,9.771,5
0.814,0.093,9.775,5
0.828,0.081,9.761,5
0.833,0.076,9.79,5
0.807,0.06,9.778,5
0.836,0.088,9.814,5
0.814,0.062,9.792,5
0.824,0.081,9.775,5
0.8,0.072,9.78,5
0.828,0.04,9.783,6
0.814,0.079,9.797,5
0.821,0.072,9.773,5
0.833,0.096,9.768,5
0.816,0.067,9.785,5
0.838,0.103,9.804,5
0.826,0.086,9.783,5
0.84,0.038,9.766,5
0.836,0.069,9.771,5
0.807,0.062,9.835,5
0.831,0.119,9.768,5
0.84,0.052,9.811,5
0.809,0.031,9.761,5
0.843,0.048,9.797,5
0.848,0.081,9.783,5
0.79,0.064,9.775,5
0.85,0.091,9.795,5
0.852,0.096,9.761,5
0.828,0.091,9.814,5
0.838,0.088,9.754,5
0.838,0.103,9.838,5
0.831,0.088,9.751,5
0.824,0.038,9.737,5
0.824,0.045,9.809,5
0.819,0.048,9.778,5
0.84,0.076,9.756,6
0.812,0.096,9.766,5
0.845,0.079,9.773,5
0.828,0.06,9.751,5
0.826,0.076,9.79,5
0.792,0.117,9.761,5
0.833,0.081,9.783,5
0.812,0.086,9.785,5
0.804,0.062,9.802,5
0.833,0.096,9.747,5
0.838,0.06,9.766,5
0.848,0.064,9.809,5
0.807,0.091,9.785,5
0.843,0.1,9.763,5
0.857,0.088,9.773,5
0.852,0.069,9.809,5
0.826,0.072,9.785,5
0.833,0.086,9.763,5
0.828,0.096,9.761,5
0.848,0.067,9.775,5
0.828,0.096,9.756,5
0.807,0.069,9.78,5
0.814,0.052,9.778,5
0.826,0.062,9.763,6
0.809,0.072,9.806,5
0.802,0.045,9.811,5
0.831,0.048,9.783,5
0.819,0.074,9.761,5
0.828,0.069,9.751,5
0.855,0.091,9.763,5
0.831,0.026,9.79,5
0.814,0.086,9.785,5
0.792,0.091,9.763,5
0.804,0.067,9.749,5
0.795,0.072,9.744,5
0.828,0.084,9.828,5
0.812,0.088,9.79,5
0.845,0.105,9.79,5
0.852,0.108,9.775,5
0.8,0.062,9.823,5
0.79,0.064,9.78,5
0.826,0.072,9.766,5
0.848,0.074,9.814,5
0.833,0.064,9.799,5
0.843,0.055,9.773,5
0.848,0.069,9.766,5
0.831,0.076,9.751,5
0.836,0.079,9.747,5
0.84,0.052,9.787,6
0.819,0.074,9.783,5
0.824,0.064,9.78,5
0.836,0.074,9.79,5
0.838,0.043,9.79,5
0.85,0.088,9.795,5
0.824,0.052,9.821,5
0.869,0.131,9.792,5
0.838,0.079,9.751,5
0.836,0.043,9.766,5
0.807,0.072,9.783,5
0.821,0.057,9.826,5
0.814,0.081,9.821,5
0.828,0.088,9.838,5
0.809,0.103,9.775,5
0.809,0.043,9.775,5
0.819,0.093,9.763,5
0.816,0.064,9.751,5
0.812,0.062,9.806,5
0.824,0.057,9.816,5
0.852,0.076,9.787,5
0.845,0.096,9.763,5
0.867,0.081,9.79,5
0.85,0.081,9.806,6
0.867,0.081,9.783,5
0.869,0.084,9.775,5
0.828,0.062,9.771,5
0.848,0.074,9.778,5
0.824,0.079,9.775,5
0.8,0.081,9.768,5
0.797,0.079,9.785,5
0.84,0.064,9.787,5
0.804,0.072,9.756,5
0.816,0.093,9.771,5
0.816,0.091,9.804,5
0.828,0.064,9.79,5
0.826,0.088,9.761,5
0.84,0.038,9.816,5
0.836,0.084,9.783,5
0.783,0.091,9.756,5
0.814,0.067,9.773,5
0.8,0.064,9.773,5
0.816,0.081,9.775,5
0.814,0.096,9.751,5
0.836,0.096,9.818,5
0.831,0.079,9.775,5
0.838,0.052,9.771,5
0.857,0.084,9.792,6
0.824,0.074,9.799,5
0.824,0.103,9.766,5
0.788,0.074,9.778,5
0.828,0.091,9.797,5
0.826,0.096,9.833,5
0.85,0.064,9.795,5
0.807,0.052,9.773,5
0.819,0.043,9.773,5
0.809,0.091,9.804,5
0.833,0.091,9.785,5
0.831,0.098,9.718,5
0.836,0.076,9.763,5
0.833,0.079,9.811,5
0.816,0.074,9.761,5
0.807,0.088,9.754,5
0.816,0.062,9.737,5
0.826,0.029,9.787,5
0.84,0.067,9.785,5
0.862,0.05,9.792,5
0.843,0.081,9.749,5
0.838,0.079,9.744,5
0.816,0.11,9.79,5
0.836,0.055,9.787,5
0.862,0.067,9.78,6
0.821,0.06,9.735,5
0.814,0.052,9.792,5
0.8,0.048,9.804,5
0.852,0.064,9.759,5
0.788,0.11,9.778,5
0.824,0.064,9.785,5
0.804,0.06,9.799,5
0.807,0.052,9.787,5
0.855,0.117,9.73,5
0.807,0.05,9.732,5
0.816,0.079,9.747,5
0.85,0.081,9.797,5
0.871,0.093,9.84,5
0.807,0.074,9.766,5
0.836,0.069,9.737,5
0.814,0.064,9.763,5
0.816,0.043,9.797,5
0.84,0.043,9.783,5
0.795,0.074,9.768,5
0.828,0.086,9.783,5
0.797,0.072,9.79,5
0.843,0.086,9.783,5
0.826,0.069,9.773,5
0.84,0.081,9.778,6
0.816,0.064,9.747,5
0.819,0.05,9.756,5
0.807,0.091,9.795,5
0.783,0.069,9.763,5
0.795,0.084,9.766,5
0.869,0.067,9.725,5
0.836,0.088,9.792,5
0.814,0.062,9.79,5
0.819,0.074,9.809,5
0.814,0.069,9.737,5
0.831,0.072,9.732,5
0.826,0.074,9.809,5
0.852,0.074,9.826,5
0.828,0.074,9.792,5
0.821,0.067,9.783,5
0.826,0.11,9.727,5
0.824,0.088,9.761,5
0.843,0.079,9.783,5
0.831,0.072,9.792,5
0.84,0.076,9.806,5
0.814,0.062,9.806,5
0.84,0.098,9.778,5
0.826,0.088,9.747,5
0.826,0.072,9.768,6
0.783,0.069,9.797,5
0.804,0.057,9.814,5
0.816,0.105,9.771,5
0.79,0.069,9.756,5
0.783,0.05,9.797,5
0.792,0.062,9.823,5
0.807,0.081,9.802,5
0.814,0.088,9.768,5
0.859,0.043,9.742,5
0.78,0.057,9.768,5
0.819,0.079,9.811,5
0.826,0.081,9.768,5
0.828,0.036,9.783,5
0.826,0.055,9.771,5
0.862,0.057,9.823,5
0.843,0.11,9.761,5
0.836,0.103,9.737,5
0.869,0.064,9.778,5
0.824,0.055,9.787,5
0.855,0.06,9.773,5
0.833,0.103,9.739,5
0.848,0.072,9.792,5
0.845,0.091,9.833,5
0.831,0.074,9.85,5
0.814,0.05,9.766,6
0.824,0.031,9.749,5
0.871,0.064,9.739,5
0.852,0.088,9.718,5
0.848,0.112,9.783,5
0.833,0.086,9.854,5
0.836,0.079,9.842,5
0.812,0.093,9.792,5
0.824,0.048,9.747,5
0.814,0.06,9.713,5
0.812,0.062,9.835,5
0.826,0.084,9.816,5
0.79,0.055,9.816,5
0.785,0.074,9.806,5
0.802,0.098,9.771,5
0.867,0.093,9.775,5
0.8,0.057,9.771,5
0.845,0.05,9.783,5
0.843,0.072,9.811,5
0.867,0.057,9.804,5
0.828,0.081,9.756,5
0.814,0.064,9.792,5
0.824,0.084,9.79,5
0.828,0.076,9.814,5
0.838,0.074,9.744,6
0.812,0.055,9.732,5
0.833,0.076,9.802,5
0.807,0.086,9.802,5
0.84,0.057,9.799,5
0.852,0.093,9.785,5
